obdobi	kod	cena
09/1999	51225	23
11/1999	51222	11
11/1999	51229	257
03/2000	51229	372
05/2000	51229	383
06/2000	51229	409
09/2000	51229	390
10/2000	51229	410
12/2000	51229	0
01/2001	51229	359
05/2001	51229	489
08/2001	51229	533
09/2001	51229	678
10/2001	51229	335
12/2001	51229	328
01/2002	51229	310
03/2002	51229	281
05/2002	51229	92
06/2002	51222	2
06/2002	51229	483
07/2002	51229	235
09/2002	51229	510
11/2002	51229	235
02/2003	51229	666
05/2003	51229	563
07/2003	51229	6
08/2003	51229	291
10/2003	51223	732
10/2003	51225	17
10/2003	51229	216
12/2003	51223	694
12/2003	51229	607
01/2004	51229	283
02/2004	51229	24
03/2004	51223	702
04/2004	51223	1060
04/2004	51224	146
04/2004	51229	35
05/2004	51229	289
06/2004	51229	307
07/2004	51225	96
07/2004	51229	158
09/2004	51224	27
09/2004	51229	1345
10/2004	51229	660
11/2004	51229	409
02/2005	51229	685
03/2005	51229	275
04/2005	51229	8
05/2005	51229	333
06/2005	51225	25
06/2005	51229	40
08/2005	51229	209
09/2005	51229	1243
10/2005	51229	344
12/2005	51229	15
02/2006	51229	260
03/2006	51225	31
03/2006	51229	220
04/2006	51229	359
07/2006	51229	20
09/2006	51224	53
09/2006	51229	148
10/2006	51229	439
11/2006	51222	1
11/2006	51229	1
12/2006	51224	78
03/2007	51225	306
03/2007	51229	8
04/2007	51229	20
07/2007	51229	124
08/2007	51229	113
09/2007	51229	1
10/2007	51229	220
11/2007	51229	144
12/2007	51229	2
01/2008	51225	309
03/2008	51229	155
05/2008	51229	34
06/2008	51223	592
07/2008	51229	361
08/2008	51229	65
09/2008	51224	117
11/2008	51229	99
01/2009	51229	70
03/2009	51229	21
07/2009	51229	6
08/2009	51229	13
09/2009	51229	2
10/2009	51229	114
11/2009	51229	22
12/2009	51223	494
12/2009	51229	5
01/2010	51229	2
03/2010	51229	21
05/2010	51223	86
05/2010	51229	4
07/2010	51229	2
08/2010	51223	656
09/2010	51229	24
10/2010	51229	846
11/2010	51229	23
12/2010	51229	876
01/2011	51229	82
02/2011	51229	4
03/2011	51222	1
03/2011	51225	9
03/2011	51229	1
04/2011	51223	635
04/2011	51229	469
05/2011	51229	5
06/2011	51229	466
07/2011	51223	631
08/2011	51229	495
09/2011	51224	20
09/2011	51225	93
11/2011	51222	3
11/2011	51229	12
12/2011	51222	5
01/2012	51222	7
01/2012	51229	1032
02/2012	51229	1971
03/2012	51222	2
03/2012	51223	775
03/2012	51229	981
04/2012	51222	6
04/2012	51229	1978
05/2012	51222	13
05/2012	51229	477
06/2012	51223	786
06/2012	51229	764
07/2012	51222	1
07/2012	51225	2
07/2012	51229	844
08/2012	51223	779
08/2012	51229	19
09/2012	51221	0
09/2012	51229	15
10/2012	51222	5
10/2012	51229	345
11/2012	51222	2
12/2012	51229	4
01/2013	51222	1
01/2013	51223	778
01/2013	51229	1118
02/2013	51229	1492
03/2013	51222	2
03/2013	51229	2225
04/2013	51222	15
04/2013	51223	791
04/2013	51229	21
05/2013	51222	22
05/2013	51229	657
06/2013	51222	2
06/2013	51229	3271
07/2013	51222	2
07/2013	51229	207
08/2013	51222	7
08/2013	51223	901
08/2013	51225	67
08/2013	51229	3020
09/2013	51221	2
09/2013	51224	1
09/2013	51229	1838
10/2013	51229	3147
11/2013	51222	1
11/2013	51223	949
11/2013	51229	3341
12/2013	51222	13
12/2013	51224	4
12/2013	51229	2687
01/2014	51223	1012
01/2014	51224	5
01/2014	51229	3750
02/2014	51222	1
02/2014	51229	4901
03/2014	51221	7
03/2014	51229	2332
04/2014	51222	1
04/2014	51229	4320
05/2014	51221	1
05/2014	51222	9
05/2014	51223	1096
05/2014	51229	4068
06/2014	51221	4
06/2014	51229	3813
07/2014	51221	4
07/2014	51229	3129
08/2014	51221	1
08/2014	51229	2073
