obdobi	kod	cena
09/2007	5712	67
12/2010	5712	1045
01/2011	5712	159
05/2011	5712	954
06/2011	5712	1061
07/2011	5712	801
08/2011	5712	1015
09/2011	5712	883
11/2011	5712	339
01/2012	5712	241
02/2012	5712	309
04/2012	5712	698
05/2012	5712	746
06/2012	5712	518
07/2012	5712	1042
08/2012	5712	259
09/2012	5712	444
10/2012	5712	263
11/2012	5712	12
12/2012	5712	617
02/2013	5712	23
03/2013	5712	286
04/2013	5712	720
05/2013	5712	315
06/2013	5712	324
07/2013	5712	546
11/2013	5712	232
12/2013	5712	412
01/2014	5712	802
02/2014	5712	204
03/2014	5712	241
04/2014	5712	1008
05/2014	5712	416
06/2014	5712	642
07/2014	5712	451
08/2014	5712	572
