obdobi	kod	cena
01/1999	671	7206
01/1999	673	1925
01/1999	678	91
01/1999	679	714
02/1999	671	2132
02/1999	672	131
02/1999	678	428
02/1999	679	3563
03/1999	671	4707
03/1999	672	142
03/1999	673	545
03/1999	676	11
03/1999	678	172
03/1999	679	1532
04/1999	671	6682
04/1999	673	753
04/1999	676	1
04/1999	678	222
04/1999	679	771
05/1999	671	8151
05/1999	673	333
05/1999	678	46
05/1999	679	422
06/1999	671	10811
06/1999	678	257
06/1999	679	3067
07/1999	671	4771
07/1999	676	13
07/1999	678	144
07/1999	679	1404
08/1999	671	9176
08/1999	673	136
08/1999	674	1
08/1999	676	1
08/1999	678	217
08/1999	679	1454
09/1999	671	10503
09/1999	674	1
09/1999	676	4
09/1999	678	402
09/1999	679	432
10/1999	671	16402
10/1999	673	6
10/1999	676	2
10/1999	678	269
10/1999	679	1997
11/1999	671	13320
11/1999	676	42
11/1999	678	427
11/1999	679	2155
12/1999	671	11413
12/1999	674	1
12/1999	676	8
12/1999	678	15
12/1999	679	108
01/2000	671	9603
01/2000	676	172
01/2000	678	157
01/2000	679	1063
02/2000	671	13564
02/2000	673	140
02/2000	676	22
02/2000	678	272
02/2000	679	1635
03/2000	671	14860
03/2000	672	88
03/2000	673	757
03/2000	676	10
03/2000	678	986
03/2000	679	1117
04/2000	671	19307
04/2000	673	172
04/2000	676	85
04/2000	678	221
04/2000	679	1661
05/2000	671	3135
05/2000	673	135
05/2000	676	72
05/2000	678	59
05/2000	679	2184
06/2000	671	13455
06/2000	676	12
06/2000	678	41
06/2000	679	2977
07/2000	671	13860
07/2000	673	379
07/2000	676	6
07/2000	678	583
07/2000	679	1414
08/2000	671	10586
08/2000	673	543
08/2000	676	155
08/2000	678	51
08/2000	679	3187
09/2000	671	8549
09/2000	673	1076
09/2000	676	6
09/2000	678	149
09/2000	679	498
10/2000	671	43067
10/2000	673	887
10/2000	675	89
10/2000	676	10
10/2000	678	852
10/2000	679	1730
