obdobi	kod	cena
10/2000	26669	1
01/2003	26661	13
07/2004	26662	7
09/2004	26661	173
09/2008	26669	2
01/2009	26669	9
10/2009	26661	8
11/2009	26669	0
04/2010	26669	1
05/2010	26669	0
06/2010	26669	0
07/2010	26669	0
08/2010	26661	2
08/2010	26663	67
09/2010	26662	68
11/2010	26661	1
11/2010	26669	0
09/2011	26662	1
11/2011	26661	19
02/2012	26661	24
03/2012	26661	23
04/2012	26661	7
04/2012	26669	0
05/2012	26661	2
06/2012	26661	10
08/2012	26661	9
09/2012	26661	37
10/2012	26661	46
11/2012	26661	28
12/2012	26661	2
12/2012	26662	5
01/2013	26662	27
02/2013	26661	0
02/2013	26669	0
03/2013	26662	47
03/2013	26663	0
04/2013	26662	11
04/2013	26663	2
05/2013	26661	0
05/2013	26663	1
06/2013	26663	2
07/2013	26662	15
07/2013	26663	0
08/2013	26662	22
08/2013	26663	1
09/2013	26662	10
09/2013	26663	1
10/2013	26662	14
10/2013	26663	1
11/2013	26662	36
11/2013	26663	1
12/2013	26662	14
01/2014	26662	32
02/2014	26661	0
02/2014	26662	16
03/2014	26662	3
04/2014	26661	0
04/2014	26662	28
05/2014	26662	26
06/2014	26662	20
06/2014	26669	93
08/2014	26662	28
08/2014	26669	3
