obdobi	kod	cena
01/1999	7479	133
02/1999	7479	7
03/1999	7479	365
04/1999	7479	1
05/1999	7479	62
06/1999	7479	143
07/1999	7479	3
09/1999	7479	0
10/1999	7479	7
11/1999	7479	3
02/2000	7479	74
04/2000	7479	6
05/2000	7479	134
06/2000	7479	722
07/2000	7479	708
08/2000	7479	119
09/2000	7479	143
10/2000	7479	238
11/2000	7479	1072
12/2000	7479	1
01/2001	7479	165
02/2001	7479	128
03/2001	7479	457
04/2001	7479	583
05/2001	7479	1366
06/2001	7479	660
07/2001	7479	81
08/2001	7479	254
09/2001	7479	387
10/2001	7479	241
11/2001	7479	678
12/2001	7479	364
01/2002	7479	934
02/2002	7479	820
03/2002	7479	2014
04/2002	7479	1333
05/2002	7479	1307
06/2002	7479	6530
07/2002	7479	1238
08/2002	7479	1969
09/2002	7479	2517
10/2002	7479	1173
11/2002	7479	1742
12/2002	7479	2358
01/2003	7479	3507
02/2003	7479	1379
03/2003	7479	1228
04/2003	7479	2849
05/2003	7479	4591
06/2003	7479	1585
07/2003	7479	3906
08/2003	7479	3948
09/2003	7479	8250
10/2003	7479	3662
11/2003	7479	4116
12/2003	7479	5828
01/2004	7479	10095
02/2004	7479	3845
03/2004	7479	5292
04/2004	7479	5227
05/2004	7479	11127
06/2004	7479	8986
07/2004	7479	7257
08/2004	7479	11039
09/2004	7479	13990
10/2004	7479	9046
11/2004	7479	10891
12/2004	7479	7873
01/2005	7479	14276
02/2005	7479	10377
03/2005	7479	11327
04/2005	7479	17988
05/2005	7479	19422
06/2005	7479	20764
07/2005	7479	10693
08/2005	7479	20856
09/2005	7479	13714
10/2005	7479	10449
11/2005	7479	8450
12/2005	7479	9234
01/2006	7479	18000
02/2006	7479	8581
03/2006	7479	12528
04/2006	7479	11802
05/2006	7479	16578
06/2006	7479	15111
07/2006	7479	13966
08/2006	7479	19574
09/2006	7479	16112
10/2006	7479	21747
11/2006	7479	26433
12/2006	7479	20391
01/2007	7479	29027
02/2007	7479	22257
03/2007	7479	31015
04/2007	7479	17195
05/2007	7479	26386
06/2007	7479	31574
07/2007	7479	28137
08/2007	7479	24088
09/2007	7479	27561
10/2007	7479	33158
11/2007	7479	23305
12/2007	7479	17210
01/2008	7479	39546
02/2008	7479	24420
03/2008	7479	32897
04/2008	7479	22221
05/2008	7479	28651
06/2008	7479	26273
07/2008	7479	32923
08/2008	7479	16425
09/2008	7479	31025
10/2008	7479	28812
11/2008	7479	22716
12/2008	7479	14583
01/2009	7479	31909
02/2009	7479	18000
03/2009	7479	11088
04/2009	7479	13093
05/2009	7479	16299
06/2009	7479	10379
07/2009	7479	10674
08/2009	7479	9892
09/2009	7479	17236
10/2009	7479	19318
11/2009	7479	15058
12/2009	7479	21404
01/2010	7479	26449
02/2010	7479	20732
03/2010	7479	36362
04/2010	7479	21178
05/2010	7479	28696
06/2010	7479	35440
07/2010	7479	29221
08/2010	7479	33072
09/2010	7479	41424
10/2010	7479	27808
11/2010	7479	29729
12/2010	7479	18830
01/2011	7479	43102
02/2011	7479	25923
03/2011	7479	19712
04/2011	7479	33527
05/2011	7479	35977
06/2011	7479	34249
07/2011	7479	33128
08/2011	7479	46896
09/2011	7479	42167
10/2011	7479	32182
11/2011	7479	40142
12/2011	7479	11202
01/2012	7479	34985
02/2012	7479	43993
03/2012	7479	17034
04/2012	7479	22419
05/2012	7479	51575
06/2012	7479	50003
07/2012	7479	45014
08/2012	7479	46835
09/2012	7479	20778
10/2012	7479	42168
11/2012	7479	29313
12/2012	7479	26983
01/2013	7479	55125
02/2013	7479	46551
03/2013	7479	32599
04/2013	7479	24595
05/2013	7479	38084
06/2013	7479	43140
07/2013	7479	47638
08/2013	7479	36671
09/2013	7479	35788
10/2013	7479	53045
11/2013	7479	30328
12/2013	7479	37895
01/2014	7479	46212
02/2014	7479	56342
03/2014	7479	41032
04/2014	7479	32804
05/2014	7479	44257
06/2014	7479	48736
07/2014	7479	58424
08/2014	7479	38841
