obdobi	kod	cena
10/1999	0581	62
12/1999	0581	29
04/2001	0581	16
12/2001	0581	11
04/2002	0581	4
06/2002	0581	26
08/2002	0581	34
05/2003	0581	9
09/2003	0581	5
03/2004	0581	8
11/2004	0581	1
10/2005	0581	632
01/2006	0581	248
03/2006	0581	50
05/2006	0581	227
08/2006	0581	1
09/2006	0581	2
04/2007	0581	3
05/2007	0581	1
06/2007	0581	8
10/2008	0581	1856
12/2008	0581	757
01/2009	0581	9
08/2010	0581	0
10/2010	0581	3
12/2010	0581	6
04/2011	0581	605
05/2011	0581	3
06/2011	0581	1
09/2011	0581	8
12/2011	0581	66
01/2012	0581	597
02/2012	0581	149
07/2012	0581	2
01/2013	0581	156
06/2013	0581	111
08/2014	0581	345
