obdobi	kod	cena
01/1999	8853	791
01/1999	8854	3877
01/1999	8855	593
01/1999	8857	2222
01/1999	8859	2027
02/1999	8853	134
02/1999	8854	6469
02/1999	8855	15
02/1999	8857	4444
02/1999	8859	3079
03/1999	8853	276
03/1999	8854	7209
03/1999	8855	44
03/1999	8857	6477
03/1999	8859	1918
04/1999	8853	235
04/1999	8854	5047
04/1999	8855	4
04/1999	8857	6657
04/1999	8859	2013
05/1999	8853	385
05/1999	8854	3242
05/1999	8855	10
05/1999	8857	8533
05/1999	8859	1575
06/1999	8853	85
06/1999	8854	7185
06/1999	8855	7
06/1999	8857	6775
06/1999	8859	1998
07/1999	8853	43
07/1999	8854	4776
07/1999	8855	16
07/1999	8857	4318
07/1999	8859	1837
08/1999	8853	282
08/1999	8854	5188
08/1999	8855	49
08/1999	8857	5565
08/1999	8859	6412
09/1999	8853	510
09/1999	8854	5288
09/1999	8855	41
09/1999	8857	10495
09/1999	8859	1351
10/1999	8853	338
10/1999	8854	11940
10/1999	8855	25
10/1999	8857	12805
10/1999	8859	1922
11/1999	8853	1916
11/1999	8854	11852
11/1999	8855	23
11/1999	8857	11808
11/1999	8859	1851
12/1999	8853	914
12/1999	8854	12011
12/1999	8855	8
12/1999	8857	11866
12/1999	8859	2782
01/2000	8853	53
01/2000	8854	8770
01/2000	8855	3
01/2000	8857	4967
01/2000	8859	1542
02/2000	8853	19
02/2000	8854	2983
02/2000	8855	11
02/2000	8857	6467
02/2000	8859	3290
03/2000	8853	274
03/2000	8854	4648
03/2000	8855	2
03/2000	8857	5028
03/2000	8859	3010
04/2000	8853	4
04/2000	8854	3131
04/2000	8855	1
04/2000	8857	7096
04/2000	8859	2976
05/2000	8853	2160
05/2000	8854	6431
05/2000	8857	5662
05/2000	8859	3863
06/2000	8853	122
06/2000	8854	8358
06/2000	8855	1
06/2000	8857	4744
06/2000	8859	1230
07/2000	8853	8
07/2000	8854	6333
07/2000	8855	2162
07/2000	8857	3644
07/2000	8859	1260
08/2000	8853	74
08/2000	8854	4544
08/2000	8855	40
08/2000	8857	6287
08/2000	8859	5269
09/2000	8853	1761
09/2000	8854	4357
09/2000	8855	78
09/2000	8857	7077
09/2000	8859	1561
10/2000	8853	542
10/2000	8854	3661
10/2000	8855	3
10/2000	8857	8281
10/2000	8859	3330
11/2000	8853	21
11/2000	8854	14184
11/2000	8855	1
11/2000	8857	13764
11/2000	8859	3607
12/2000	8853	661
12/2000	8854	14327
12/2000	8855	327
12/2000	8857	11548
12/2000	8859	2274
01/2001	8853	57
01/2001	8854	3365
01/2001	8857	7310
01/2001	8859	3051
02/2001	8853	43
02/2001	8854	4205
02/2001	8857	3213
02/2001	8859	1228
03/2001	8853	6
03/2001	8854	4796
03/2001	8855	89
03/2001	8857	2480
03/2001	8859	860
04/2001	8853	56
04/2001	8854	3508
04/2001	8857	7796
04/2001	8859	2061
05/2001	8853	153
05/2001	8854	8500
05/2001	8857	5281
05/2001	8859	4024
06/2001	8853	22
06/2001	8854	1598
06/2001	8857	5781
06/2001	8859	1676
07/2001	8853	79
07/2001	8854	4572
07/2001	8857	6836
07/2001	8859	3592
08/2001	8853	2
08/2001	8854	8280
08/2001	8857	6359
08/2001	8859	1955
09/2001	8854	3560
09/2001	8855	1372
09/2001	8857	3848
