obdobi	kod	cena
03/1999	2234	2
01/2003	2234	28
03/2003	2234	100
12/2003	2234	28
04/2004	2234	47
10/2004	2234	15
01/2005	2234	14
06/2005	2234	72
02/2006	2234	33
03/2006	2234	37
06/2006	2234	15
09/2006	2234	31
01/2007	2234	47
05/2007	2234	35
06/2007	2234	56
10/2007	2234	11
11/2007	2234	17
01/2008	2234	33
03/2008	2234	68
07/2008	2234	36
08/2008	2234	169
09/2008	2234	36
12/2008	2234	118
02/2009	2234	0
05/2009	2234	107
06/2009	2234	64
07/2009	2234	43
09/2009	2234	64
10/2009	2234	20
01/2010	2234	33
02/2010	2234	29
03/2010	2234	98
05/2010	2234	115
07/2010	2234	94
10/2010	2234	6
02/2011	2234	68
03/2011	2234	60
05/2011	2234	76
08/2011	2234	87
11/2011	2234	27
12/2011	2234	81
04/2012	2234	29
05/2012	2234	28
10/2012	2234	76
02/2013	2234	37
03/2013	2234	41
04/2013	2234	172
05/2013	2234	112
06/2013	2234	1
09/2013	2234	74
10/2013	2234	35
11/2013	2234	77
12/2013	2234	42
01/2014	2234	32
02/2014	2234	69
03/2014	2234	69
04/2014	2234	158
06/2014	2234	102
07/2014	2234	135
08/2014	2234	101
