obdobi	kod	cena
01/1999	51389	57
02/1999	51389	323
03/1999	51389	222
08/1999	51389	278
09/1999	51389	793
10/1999	51389	249
11/1999	51389	767
12/1999	51389	106
01/2000	51389	901
02/2000	51389	85
03/2000	51389	48
05/2000	51389	53
06/2000	51389	424
07/2000	51389	79
08/2000	51389	543
10/2000	51389	251
11/2000	51389	86
12/2000	51381	64
01/2001	51389	252
03/2001	51381	59
03/2001	51389	611
06/2001	51389	488
08/2001	51389	475
09/2001	51389	304
10/2001	51389	166
11/2001	51381	41
11/2001	51389	217
12/2001	51389	1250
01/2002	51389	14
02/2002	51381	63
02/2002	51389	1162
03/2002	51389	25
04/2002	51389	5
05/2002	51389	436
06/2002	51389	59
07/2002	51381	63
07/2002	51389	141
08/2002	51389	79
09/2002	51389	176
10/2002	51389	399
11/2002	51389	209
12/2002	51389	744
01/2003	51389	657
02/2003	51389	948
03/2003	51389	1524
04/2003	51389	29
06/2003	51389	174
07/2003	51381	26
07/2003	51389	260
08/2003	51381	25
08/2003	51389	604
09/2003	51389	2823
10/2003	51389	817
11/2003	51389	948
12/2003	51389	658
01/2004	51389	1421
02/2004	51389	595
03/2004	51389	1051
04/2004	51381	53
05/2004	51389	36
06/2004	51389	417
07/2004	51389	242
08/2004	51389	87
10/2004	51381	95
10/2004	51389	335
11/2004	51389	59
12/2004	51389	364
01/2005	51382	1012
01/2005	51389	820
02/2005	51389	799
04/2005	51389	49
05/2005	51385	3
05/2005	51389	1394
06/2005	51389	58
09/2005	51382	372
09/2005	51389	31
10/2005	51389	28
11/2005	51389	478
12/2005	51389	181
01/2006	51389	82
02/2006	51389	333
03/2006	51385	89
03/2006	51389	215
04/2006	51385	43
05/2006	51385	28
05/2006	51389	282
06/2006	51389	319
07/2006	51389	126
08/2006	51381	11
08/2006	51385	1199
08/2006	51389	1535
09/2006	51389	455
10/2006	51389	1202
11/2006	51381	22
11/2006	51385	202
11/2006	51389	45
12/2006	51385	1415
12/2006	51389	663
01/2007	51385	774
01/2007	51389	29
02/2007	51385	128
02/2007	51389	216
03/2007	51381	11
03/2007	51385	1020
03/2007	51389	1219
04/2007	51385	128
04/2007	51389	919
05/2007	51389	62
06/2007	51381	11
06/2007	51382	1650
06/2007	51385	865
06/2007	51389	47
07/2007	51382	1943
07/2007	51385	67
07/2007	51389	492
08/2007	51381	11
08/2007	51385	2661
08/2007	51389	157
09/2007	51389	1098
10/2007	51381	11
10/2007	51385	126
10/2007	51389	60
11/2007	51389	1789
12/2007	51389	3086
01/2008	51381	10
01/2008	51385	3904
01/2008	51389	914
02/2008	51385	90
02/2008	51389	3528
03/2008	51389	2912
04/2008	51385	122
04/2008	51389	4798
05/2008	51385	2382
05/2008	51389	2845
06/2008	51385	1305
06/2008	51389	1384
07/2008	51385	3476
07/2008	51389	4410
08/2008	51381	3
08/2008	51385	2233
08/2008	51389	3946
09/2008	51385	1241
09/2008	51389	70
10/2008	51389	400
11/2008	51389	105
12/2008	51389	110
01/2009	51389	1449
02/2009	51385	249
02/2009	51389	5990
03/2009	51389	2425
04/2009	51389	541
05/2009	51389	1279
06/2009	51389	3119
07/2009	51389	88
08/2009	51389	80
09/2009	51389	1
10/2009	51389	75
11/2009	51389	1523
12/2009	51389	2584
01/2010	51389	1622
02/2010	51385	226
02/2010	51389	51
03/2010	51389	1628
04/2010	51385	229
04/2010	51389	355
05/2010	51385	2931
05/2010	51389	0
06/2010	51385	1928
06/2010	51389	469
07/2010	51389	2366
08/2010	51385	262
08/2010	51389	2292
09/2010	51385	470
09/2010	51389	3249
10/2010	51385	846
10/2010	51389	97
11/2010	51385	416
11/2010	51389	2070
12/2010	51389	2179
01/2011	51389	684
02/2011	51389	2665
03/2011	51389	846
04/2011	51389	1810
05/2011	51385	1327
05/2011	51389	290
06/2011	51389	1113
07/2011	51385	610
07/2011	51389	3340
08/2011	51389	951
09/2011	51389	4
10/2011	51389	0
11/2011	51385	2022
11/2011	51389	4272
12/2011	51389	3605
01/2012	51389	1677
02/2012	51389	5221
03/2012	51389	884
04/2012	51389	688
05/2012	51385	5152
05/2012	51389	1805
06/2012	51385	1886
06/2012	51389	164
07/2012	51389	1342
08/2012	51385	3867
08/2012	51389	206
09/2012	51389	359
10/2012	51389	131
12/2012	51385	5253
12/2012	51389	17
01/2013	51389	4807
02/2013	51381	46
02/2013	51385	3506
02/2013	51389	320
03/2013	51389	1819
04/2013	51385	3598
04/2013	51389	1452
05/2013	51385	2601
05/2013	51389	200
06/2013	51389	163
07/2013	51385	3744
07/2013	51389	10
08/2013	51389	171
09/2013	51385	2569
09/2013	51389	1234
10/2013	51389	312
11/2013	51385	1475
11/2013	51389	92
12/2013	51389	21
01/2014	51389	1232
02/2014	51385	3925
02/2014	51389	391
03/2014	51385	3052
03/2014	51389	637
04/2014	51385	4943
04/2014	51389	982
05/2014	51385	4107
05/2014	51389	355
06/2014	51385	3885
06/2014	51389	729
07/2014	51385	6758
07/2014	51389	508
08/2014	51385	5865
08/2014	51389	977
