obdobi	kod	cena
03/1999	0175	1955
04/1999	0175	197
05/1999	0175	2725
07/1999	0175	648
08/1999	0175	2268
10/1999	0175	379
11/1999	0175	1538
01/2000	0175	1768
03/2000	0175	957
06/2000	0175	1643
08/2000	0175	1377
10/2000	0175	4945
11/2000	0175	0
12/2000	0175	1876
05/2001	0175	452
06/2001	0175	2935
08/2001	0175	447
10/2001	0175	2017
12/2001	0175	384
03/2002	0175	1267
04/2002	0175	407
05/2002	0175	389
06/2002	0175	2405
07/2002	0175	398
08/2002	0175	405
09/2002	0175	671
11/2002	0175	737
12/2002	0175	1330
02/2003	0175	327
03/2003	0174	148
04/2003	0175	783
05/2003	0175	316
06/2003	0175	1166
07/2003	0175	403
08/2003	0175	1613
09/2003	0175	452
10/2003	0175	456
04/2004	0174	2244
12/2006	0172	1
06/2009	0175	114
12/2009	0175	26
02/2010	0174	1096
11/2011	0175	96
12/2011	0175	538
01/2012	0175	326
02/2012	0175	252
03/2012	0175	220
04/2012	0175	1021
05/2012	0175	51
05/2013	0173	17
05/2013	0174	538
01/2014	0174	2438
03/2014	0174	2812
05/2014	0174	4337
07/2014	0174	1776
