obdobi	kod	cena
01/1999	771	4929
01/1999	772	6747
01/1999	773	7636
01/1999	774	324
01/1999	775	44621
01/1999	776	12549
01/1999	778	44688
02/1999	771	12653
02/1999	772	7921
02/1999	773	7808
02/1999	774	45
02/1999	775	34742
02/1999	776	7865
02/1999	778	40872
03/1999	771	4862
03/1999	772	10248
03/1999	773	8632
03/1999	774	141
03/1999	775	41852
03/1999	776	19655
03/1999	778	60663
04/1999	771	14544
04/1999	772	9333
04/1999	773	10634
04/1999	774	78
04/1999	775	51466
04/1999	776	8594
04/1999	778	34615
05/1999	771	13132
05/1999	772	14728
05/1999	773	14914
05/1999	774	430
05/1999	775	50621
05/1999	776	6467
05/1999	778	45772
06/1999	771	12717
06/1999	772	14775
06/1999	773	12600
06/1999	774	334
06/1999	775	62340
06/1999	776	12983
06/1999	778	47527
07/1999	771	6297
07/1999	772	12090
07/1999	773	11155
07/1999	774	98
07/1999	775	56286
07/1999	776	7999
07/1999	778	35233
08/1999	771	18918
08/1999	772	13384
08/1999	773	8027
08/1999	774	47
08/1999	775	51270
08/1999	776	7248
08/1999	778	40090
09/1999	771	14934
09/1999	772	17545
09/1999	773	10211
09/1999	774	138
09/1999	775	65083
09/1999	776	8078
09/1999	778	50354
10/1999	771	15868
10/1999	772	17026
10/1999	773	10612
10/1999	774	626
10/1999	775	70420
10/1999	776	10616
10/1999	778	58224
11/1999	771	33833
11/1999	772	16493
11/1999	773	13447
11/1999	774	82
11/1999	775	120687
11/1999	776	12485
11/1999	778	101102
12/1999	771	16334
12/1999	772	14212
12/1999	773	17325
12/1999	774	115
12/1999	775	146040
12/1999	776	11258
12/1999	778	84826
01/2000	771	7441
01/2000	772	21774
01/2000	773	12186
01/2000	775	87059
01/2000	776	18368
01/2000	778	64193
02/2000	771	10274
02/2000	772	18820
02/2000	773	11679
02/2000	774	1335
02/2000	775	70414
02/2000	776	14199
02/2000	778	64036
03/2000	771	14181
03/2000	772	16145
03/2000	773	11493
03/2000	775	76958
03/2000	776	18282
03/2000	778	106248
04/2000	771	20749
04/2000	772	13558
04/2000	773	16499
04/2000	774	404
04/2000	775	72145
04/2000	776	14367
04/2000	778	72973
05/2000	771	14679
05/2000	772	26557
05/2000	773	18143
05/2000	774	109
05/2000	775	79366
05/2000	776	23844
05/2000	778	68100
06/2000	771	23333
06/2000	772	19936
06/2000	773	21947
06/2000	774	75
06/2000	775	51506
06/2000	776	30706
06/2000	778	70270
07/2000	771	12998
07/2000	772	13793
07/2000	773	18341
07/2000	774	27
07/2000	775	49961
07/2000	776	16906
07/2000	778	51214
08/2000	771	25539
08/2000	772	17720
08/2000	773	11423
08/2000	775	68096
08/2000	776	21697
08/2000	778	68693
09/2000	771	43216
09/2000	772	26106
09/2000	773	22442
09/2000	774	227
09/2000	775	77586
09/2000	776	14381
09/2000	778	64317
10/2000	771	51199
10/2000	772	35790
10/2000	773	37078
10/2000	774	153
10/2000	775	85311
10/2000	776	28295
10/2000	778	124166
11/2000	771	70618
11/2000	772	39878
11/2000	773	39415
11/2000	774	5931
11/2000	775	183848
11/2000	776	20392
11/2000	778	96771
12/2000	771	66725
12/2000	772	28242
12/2000	773	21065
12/2000	774	2
12/2000	775	159302
12/2000	776	35508
12/2000	778	79423
01/2001	771	56239
01/2001	772	40838
01/2001	773	30703
01/2001	774	2583
