obdobi	kod	cena
01/1999	0542	902
01/1999	0545	7209
01/1999	0547	242
02/1999	0542	786
02/1999	0545	6998
02/1999	0546	88
03/1999	0542	978
03/1999	0545	8605
03/1999	0546	432
03/1999	0548	814
04/1999	0542	912
04/1999	0545	7877
04/1999	0547	573
05/1999	0542	581
05/1999	0545	8823
05/1999	0548	0
06/1999	0542	3848
06/1999	0545	3000
06/1999	0546	470
07/1999	0542	693
07/1999	0545	3538
07/1999	0546	326
08/1999	0542	764
08/1999	0545	7264
08/1999	0546	168
09/1999	0542	844
09/1999	0545	7568
10/1999	0542	2209
10/1999	0545	9941
10/1999	0548	17
11/1999	0542	592
11/1999	0545	5694
11/1999	0547	1
12/1999	0542	189
12/1999	0545	9012
12/1999	0547	172
01/2000	0542	1846
01/2000	0545	5433
01/2000	0546	425
01/2000	0547	192
01/2000	0548	27
02/2000	0542	1143
02/2000	0545	7905
02/2000	0546	26
02/2000	0547	134
03/2000	0542	1443
03/2000	0545	8682
03/2000	0546	606
03/2000	0547	149
03/2000	0548	1
04/2000	0542	2539
04/2000	0545	9007
05/2000	0542	962
05/2000	0545	6569
06/2000	0542	931
06/2000	0545	3768
06/2000	0547	125
07/2000	0542	36
07/2000	0545	1131
07/2000	0546	590
07/2000	0547	86
07/2000	0548	101
08/2000	0542	68
08/2000	0545	5649
08/2000	0547	234
09/2000	0542	1349
09/2000	0545	15125
09/2000	0546	72
09/2000	0547	8
09/2000	0548	276
10/2000	0542	731
10/2000	0545	7867
10/2000	0546	155
10/2000	0547	5
10/2000	0548	12
11/2000	0545	9812
11/2000	0547	120
11/2000	0548	1055
12/2000	0542	2416
12/2000	0545	10323
12/2000	0546	7
12/2000	0547	127
01/2001	0542	2615
01/2001	0545	11206
01/2001	0546	140
01/2001	0547	40
02/2001	0542	1199
02/2001	0545	9200
02/2001	0546	406
02/2001	0547	253
02/2001	0548	211
03/2001	0542	1011
03/2001	0545	12396
03/2001	0546	461
03/2001	0547	3
03/2001	0548	145
04/2001	0542	2487
04/2001	0545	12319
04/2001	0546	726
04/2001	0547	171
04/2001	0548	149
05/2001	0542	3201
05/2001	0545	11185
05/2001	0546	788
05/2001	0547	639
05/2001	0548	61
06/2001	0542	2803
06/2001	0545	9047
06/2001	0546	917
06/2001	0547	666
06/2001	0548	617
07/2001	0542	2123
07/2001	0545	7951
07/2001	0546	27
07/2001	0548	520
08/2001	0542	1722
08/2001	0545	8961
08/2001	0546	787
08/2001	0548	741
09/2001	0542	3118
09/2001	0545	14089
09/2001	0546	466
09/2001	0548	151
10/2001	0542	2183
10/2001	0545	6571
10/2001	0546	12
10/2001	0547	356
10/2001	0548	74
11/2001	0542	1073
11/2001	0545	5408
11/2001	0546	257
11/2001	0547	11
11/2001	0548	388
12/2001	0542	2583
12/2001	0545	11467
12/2001	0546	594
12/2001	0547	294
01/2002	0542	1811
01/2002	0545	9906
01/2002	0546	994
01/2002	0547	3
01/2002	0548	193
02/2002	0542	848
02/2002	0545	8316
02/2002	0546	723
02/2002	0547	24
02/2002	0548	118
03/2002	0542	1167
03/2002	0545	9338
03/2002	0546	280
03/2002	0547	305
03/2002	0548	2013
04/2002	0542	668
04/2002	0545	6274
04/2002	0546	647
04/2002	0547	186
04/2002	0548	173
05/2002	0542	2263
05/2002	0545	11876
05/2002	0546	566
05/2002	0547	104
05/2002	0548	110
06/2002	0542	180
06/2002	0545	7472
06/2002	0546	1251
06/2002	0548	453
07/2002	0542	2492
07/2002	0545	9406
07/2002	0546	1390
07/2002	0547	10
08/2002	0542	1325
08/2002	0545	8889
08/2002	0546	2791
08/2002	0547	24
08/2002	0548	21
09/2002	0542	733
09/2002	0545	10119
09/2002	0546	1072
09/2002	0548	167
10/2002	0542	459
10/2002	0545	10765
10/2002	0546	2128
10/2002	0548	154
11/2002	0542	1131
11/2002	0545	9147
11/2002	0546	1018
11/2002	0548	122
12/2002	0542	1775
12/2002	0545	8831
12/2002	0546	1928
12/2002	0548	394
01/2003	0542	593
01/2003	0545	6846
01/2003	0546	2447
01/2003	0548	229
02/2003	0542	1684
02/2003	0545	6885
02/2003	0546	1767
02/2003	0547	3
02/2003	0548	39
03/2003	0542	1219
03/2003	0545	7803
03/2003	0546	2362
03/2003	0547	38
03/2003	0548	382
04/2003	0542	1932
04/2003	0545	6161
04/2003	0546	1923
04/2003	0548	335
05/2003	0542	554
05/2003	0545	8278
05/2003	0546	1603
05/2003	0547	297
06/2003	0542	1599
06/2003	0545	5914
06/2003	0546	1824
06/2003	0548	27
07/2003	0542	310
07/2003	0545	5122
07/2003	0546	2153
07/2003	0548	364
08/2003	0542	1896
08/2003	0545	6628
08/2003	0546	580
09/2003	0542	2008
09/2003	0545	12514
09/2003	0546	2497
09/2003	0548	560
10/2003	0542	2383
10/2003	0545	11373
10/2003	0546	1652
10/2003	0547	18
11/2003	0542	2273
11/2003	0545	7802
11/2003	0546	2013
11/2003	0548	322
12/2003	0542	596
12/2003	0545	9763
12/2003	0546	2084
12/2003	0548	260
01/2004	0542	1797
01/2004	0545	9557
01/2004	0546	2060
01/2004	0548	146
02/2004	0542	1041
02/2004	0545	6970
02/2004	0546	1768
02/2004	0547	283
02/2004	0548	642
03/2004	0542	1197
03/2004	0545	8107
03/2004	0546	2379
03/2004	0548	541
04/2004	0542	1386
04/2004	0545	12810
04/2004	0546	2662
04/2004	0548	780
05/2004	0542	586
05/2004	0545	1708
05/2004	0546	854
06/2004	0542	106
06/2004	0545	5952
06/2004	0546	1389
06/2004	0548	255
07/2004	0542	676
07/2004	0545	1541
07/2004	0546	413
07/2004	0547	267
08/2004	0542	721
08/2004	0545	783
08/2004	0546	2298
08/2004	0548	6
09/2004	0542	123
09/2004	0545	677
09/2004	0546	1557
09/2004	0548	243
10/2004	0542	561
10/2004	0545	1712
10/2004	0546	1098
10/2004	0548	62
11/2004	0542	338
11/2004	0545	714
11/2004	0546	1898
12/2004	0542	604
12/2004	0545	8733
12/2004	0546	1192
12/2004	0547	15
12/2004	0548	35
01/2005	0542	327
01/2005	0545	3852
01/2005	0546	2339
