obdobi	kod	cena
11/1999	65298	130
03/2000	65298	1
12/2000	65298	32
03/2001	65298	25
03/2002	65294	14
04/2003	65292	58
03/2004	65296	10
04/2004	65293	11
11/2004	65297	63
02/2005	65297	3
05/2005	65292	2
08/2005	65297	555
09/2005	65297	19
03/2006	65297	295
08/2006	65297	297
02/2007	65297	488
07/2007	65298	0
09/2007	65296	2
10/2007	65293	26
10/2007	65296	5
11/2007	65292	9
01/2008	65292	4
01/2008	65293	0
01/2008	65296	993
02/2008	65293	22
02/2008	65296	107
04/2008	65294	21
04/2008	65297	224
09/2008	65294	1
02/2009	65297	21
05/2009	65293	9
06/2009	65292	4
06/2009	65296	2
08/2009	65292	5
10/2009	65292	4
11/2009	65296	1
12/2009	65292	6
12/2009	65293	15
02/2010	65293	27
05/2010	65297	1
06/2010	65297	0
07/2010	65296	1
11/2010	65291	4
01/2011	65291	154
01/2011	65292	163
01/2011	65297	224
02/2011	65297	220
03/2011	65293	205
07/2011	65291	13
01/2012	65291	264
01/2012	65293	107
02/2012	65298	30
03/2012	65293	30
03/2012	65297	140
04/2012	65291	31
04/2012	65292	4
05/2012	65291	44
05/2012	65293	218
05/2012	65298	8
06/2012	65291	96
06/2012	65297	7
07/2012	65297	5
08/2012	65292	35
08/2012	65297	65
09/2012	65291	12
10/2012	65297	53
11/2012	65291	140
11/2012	65297	108
12/2012	65291	210
01/2013	65291	218
01/2013	65297	12
03/2013	65291	66
03/2013	65297	33
04/2013	65291	156
04/2013	65293	5
05/2013	65291	367
05/2013	65297	36
06/2013	65291	16
06/2013	65293	1
07/2013	65291	219
07/2013	65292	2
07/2013	65296	27
08/2013	65291	253
08/2013	65294	22
09/2013	65291	514
10/2013	65291	302
11/2013	65291	454
11/2013	65295	38
12/2013	65291	767
01/2014	65291	889
01/2014	65294	5
02/2014	65291	551
03/2014	65291	430
04/2014	65291	1136
04/2014	65292	12
04/2014	65293	50
04/2014	65294	0
05/2014	65291	885
06/2014	65291	583
06/2014	65292	23
07/2014	65291	446
07/2014	65292	11
07/2014	65297	2
08/2014	65291	379
