obdobi	kod	cena
01/1999	84611	1535
01/1999	84612	157
01/1999	84613	71
01/1999	84614	4588
01/1999	84619	26
02/1999	84611	1845
02/1999	84612	158
02/1999	84613	285
02/1999	84614	8853
02/1999	84619	20
03/1999	84611	1602
03/1999	84612	648
03/1999	84613	253
03/1999	84614	4781
03/1999	84619	44
04/1999	84611	2142
04/1999	84612	269
04/1999	84613	90
04/1999	84614	1637
04/1999	84619	107
05/1999	84611	1758
05/1999	84612	149
05/1999	84613	407
05/1999	84614	4025
05/1999	84619	96
06/1999	84611	1622
06/1999	84612	124
06/1999	84613	461
06/1999	84614	8049
06/1999	84619	34
07/1999	84611	950
07/1999	84612	209
07/1999	84613	279
07/1999	84614	7852
07/1999	84619	138
08/1999	84611	834
08/1999	84612	967
08/1999	84613	517
08/1999	84614	4597
08/1999	84619	202
09/1999	84611	2573
09/1999	84612	269
09/1999	84613	249
09/1999	84614	9037
09/1999	84619	89
10/1999	84611	1423
10/1999	84612	323
10/1999	84613	321
10/1999	84614	11003
10/1999	84619	57
11/1999	84611	3537
11/1999	84612	1113
11/1999	84613	673
11/1999	84614	21203
11/1999	84619	10
12/1999	84611	1341
12/1999	84612	980
12/1999	84613	1353
12/1999	84614	9124
12/1999	84619	55
01/2000	84611	3590
01/2000	84612	304
01/2000	84613	1068
01/2000	84614	7494
01/2000	84619	19
02/2000	84611	2652
02/2000	84612	332
02/2000	84613	379
02/2000	84614	12376
02/2000	84619	266
03/2000	84611	3040
03/2000	84612	509
03/2000	84613	944
03/2000	84614	14620
03/2000	84619	69
04/2000	84611	664
04/2000	84612	145
04/2000	84613	671
04/2000	84614	5466
04/2000	84619	90
05/2000	84611	3256
05/2000	84612	289
05/2000	84613	395
05/2000	84614	19473
05/2000	84619	428
06/2000	84611	1424
06/2000	84612	810
06/2000	84613	425
06/2000	84614	10870
06/2000	84619	195
07/2000	84611	1056
07/2000	84612	445
07/2000	84613	231
07/2000	84614	8924
07/2000	84619	29
08/2000	84611	1201
08/2000	84612	505
08/2000	84613	510
08/2000	84614	7507
08/2000	84619	243
09/2000	84611	3954
09/2000	84612	730
09/2000	84613	421
09/2000	84614	6797
09/2000	84619	717
10/2000	84611	2552
10/2000	84612	1288
10/2000	84613	1159
10/2000	84614	22530
10/2000	84619	417
11/2000	84611	2676
11/2000	84612	1572
11/2000	84613	613
11/2000	84614	28966
11/2000	84619	853
12/2000	84611	1214
12/2000	84612	845
12/2000	84613	748
12/2000	84614	11825
12/2000	84619	547
01/2001	84611	5756
01/2001	84612	869
01/2001	84613	585
01/2001	84614	16196
01/2001	84619	114
02/2001	84611	2720
02/2001	84612	283
02/2001	84613	1576
02/2001	84614	11075
02/2001	84619	92
03/2001	84611	3306
03/2001	84612	328
03/2001	84613	771
03/2001	84614	2672
03/2001	84619	83
04/2001	84611	2763
04/2001	84612	741
04/2001	84613	371
04/2001	84614	6718
04/2001	84619	100
05/2001	84611	3791
05/2001	84612	354
05/2001	84613	750
05/2001	84614	11074
05/2001	84619	49
06/2001	84611	804
06/2001	84612	366
06/2001	84613	339
06/2001	84614	12050
06/2001	84619	110
07/2001	84611	2018
07/2001	84612	500
07/2001	84613	249
07/2001	84614	12030
07/2001	84619	395
08/2001	84611	573
08/2001	84612	879
08/2001	84613	526
08/2001	84614	21045
08/2001	84619	56
09/2001	84611	1777
09/2001	84612	586
09/2001	84613	1059
09/2001	84614	14820
09/2001	84619	57
10/2001	84611	1827
10/2001	84612	1871
10/2001	84613	1647
10/2001	84614	25183
10/2001	84619	333
11/2001	84611	1584
11/2001	84612	1573
11/2001	84613	871
11/2001	84614	22939
11/2001	84619	173
12/2001	84611	2970
12/2001	84612	1993
12/2001	84613	1569
12/2001	84614	15128
12/2001	84619	255
01/2002	84611	870
01/2002	84612	568
01/2002	84613	347
01/2002	84614	7878
01/2002	84619	48
02/2002	84611	3252
02/2002	84612	815
02/2002	84613	1254
02/2002	84614	9794
02/2002	84619	317
03/2002	84611	787
03/2002	84612	481
03/2002	84613	304
03/2002	84614	2679
03/2002	84619	1044
04/2002	84611	1135
04/2002	84612	700
04/2002	84613	1359
04/2002	84614	7907
04/2002	84619	155
05/2002	84611	1038
05/2002	84612	314
05/2002	84613	789
05/2002	84614	10868
05/2002	84619	253
06/2002	84611	1615
06/2002	84612	200
06/2002	84613	509
06/2002	84614	10246
06/2002	84619	192
07/2002	84611	993
07/2002	84612	175
07/2002	84613	906
07/2002	84614	8469
07/2002	84619	621
08/2002	84611	199
08/2002	84612	814
08/2002	84613	1152
08/2002	84614	18566
08/2002	84619	1019
09/2002	84611	186
09/2002	84612	3092
09/2002	84613	721
09/2002	84614	15290
09/2002	84619	339
10/2002	84611	879
10/2002	84612	1996
10/2002	84613	920
10/2002	84614	33714
10/2002	84619	310
11/2002	84611	400
11/2002	84612	1503
11/2002	84613	2147
11/2002	84614	27619
11/2002	84619	519
12/2002	84611	1436
12/2002	84612	1059
12/2002	84613	618
12/2002	84614	19303
12/2002	84619	573
01/2003	84611	1064
01/2003	84612	1880
01/2003	84613	1462
01/2003	84614	6343
01/2003	84619	1636
02/2003	84611	110
02/2003	84612	642
02/2003	84613	414
02/2003	84614	7016
02/2003	84619	360
03/2003	84611	470
03/2003	84612	4644
03/2003	84613	594
03/2003	84614	8665
03/2003	84619	669
04/2003	84611	138
04/2003	84612	7766
04/2003	84613	870
04/2003	84614	6563
04/2003	84619	616
05/2003	84611	729
05/2003	84612	759
05/2003	84613	1192
05/2003	84614	1960
05/2003	84619	720
06/2003	84611	291
06/2003	84612	1675
06/2003	84613	297
06/2003	84614	2800
06/2003	84619	983
07/2003	84611	1003
07/2003	84612	1416
07/2003	84613	901
07/2003	84614	2393
07/2003	84619	598
08/2003	84611	183
08/2003	84612	1760
08/2003	84613	608
08/2003	84614	6297
08/2003	84619	490
09/2003	84611	1227
09/2003	84612	3322
09/2003	84613	617
09/2003	84614	8201
09/2003	84619	1733
10/2003	84611	587
10/2003	84612	4307
10/2003	84613	363
10/2003	84614	18029
10/2003	84619	1311
11/2003	84611	631
11/2003	84612	4006
11/2003	84613	1505
11/2003	84614	10667
11/2003	84619	1714
12/2003	84611	706
12/2003	84612	2495
12/2003	84613	1902
12/2003	84614	7792
12/2003	84619	1578
01/2004	84611	1713
01/2004	84612	796
01/2004	84613	1059
01/2004	84614	3737
01/2004	84619	961
02/2004	84611	933
02/2004	84612	2355
02/2004	84613	1013
02/2004	84614	2173
02/2004	84619	1041
03/2004	84611	871
03/2004	84612	4691
03/2004	84613	828
03/2004	84614	2436
03/2004	84619	2445
04/2004	84611	298
04/2004	84612	2201
04/2004	84613	1689
04/2004	84614	2992
04/2004	84619	2712
05/2004	84611	347
05/2004	84612	530
05/2004	84613	923
05/2004	84614	2557
05/2004	84619	1100
06/2004	84611	53
06/2004	84612	421
06/2004	84613	1184
06/2004	84614	2863
06/2004	84619	1077
07/2004	84611	4
07/2004	84612	870
07/2004	84613	982
07/2004	84614	5132
07/2004	84619	2547
08/2004	84611	43
08/2004	84612	1832
08/2004	84613	2004
08/2004	84614	7777
08/2004	84619	2398
09/2004	84611	2176
09/2004	84612	1605
09/2004	84613	2444
09/2004	84614	10402
09/2004	84619	4427
10/2004	84611	968
10/2004	84612	2987
10/2004	84613	2045
10/2004	84614	19297
10/2004	84619	3120
11/2004	84611	22
11/2004	84612	3118
11/2004	84613	2391
11/2004	84614	15950
11/2004	84619	3076
12/2004	84611	966
12/2004	84612	2065
12/2004	84613	1044
12/2004	84614	7026
12/2004	84619	1836
01/2005	84611	743
01/2005	84612	1467
01/2005	84613	1774
01/2005	84614	5274
01/2005	84619	1699
02/2005	84611	2132
02/2005	84612	1261
02/2005	84613	1699
02/2005	84614	3360
02/2005	84619	2183
03/2005	84611	668
03/2005	84612	2008
03/2005	84613	2124
03/2005	84614	1622
03/2005	84619	2416
04/2005	84611	165
04/2005	84612	2261
04/2005	84613	1691
04/2005	84614	2937
04/2005	84619	2238
05/2005	84611	451
05/2005	84612	1285
05/2005	84613	2248
05/2005	84614	3475
05/2005	84619	2874
06/2005	84611	1188
06/2005	84612	1339
06/2005	84613	3781
06/2005	84614	2354
06/2005	84619	4197
07/2005	84611	170
07/2005	84612	1806
07/2005	84613	1249
07/2005	84614	1909
07/2005	84619	2308
08/2005	84611	1072
08/2005	84612	3635
08/2005	84613	1899
08/2005	84614	12339
08/2005	84619	2127
09/2005	84611	264
09/2005	84612	3349
09/2005	84613	1540
09/2005	84614	14603
09/2005	84619	3033
10/2005	84611	1704
10/2005	84612	4381
10/2005	84613	2821
10/2005	84614	18100
10/2005	84619	7268
11/2005	84611	213
11/2005	84612	8496
11/2005	84613	2514
11/2005	84614	18223
11/2005	84619	1950
12/2005	84611	746
12/2005	84612	2772
12/2005	84613	4468
12/2005	84614	5982
12/2005	84619	2035
01/2006	84611	3204
01/2006	84612	1493
01/2006	84613	2217
01/2006	84614	3255
01/2006	84619	1599
02/2006	84611	602
02/2006	84612	992
02/2006	84613	1742
02/2006	84614	3210
02/2006	84619	2702
03/2006	84611	4638
03/2006	84612	2120
03/2006	84613	1192
03/2006	84614	2968
03/2006	84619	3492
04/2006	84611	25
04/2006	84612	2266
04/2006	84613	4028
04/2006	84614	3199
04/2006	84619	2726
05/2006	84611	40
05/2006	84612	3491
05/2006	84613	1834
05/2006	84614	6602
05/2006	84619	3016
06/2006	84611	45
06/2006	84612	1863
06/2006	84613	1575
06/2006	84614	3351
06/2006	84619	2623
07/2006	84611	63
07/2006	84612	1380
07/2006	84613	887
07/2006	84614	4650
07/2006	84619	7005
08/2006	84611	440
08/2006	84612	6266
08/2006	84613	2609
08/2006	84614	10748
08/2006	84619	2778
09/2006	84611	38
09/2006	84612	7036
09/2006	84613	2463
09/2006	84614	19779
09/2006	84619	2763
10/2006	84611	592
10/2006	84612	6325
10/2006	84613	2039
10/2006	84614	28429
10/2006	84619	2864
11/2006	84611	1015
11/2006	84612	6841
11/2006	84613	5231
11/2006	84614	22054
11/2006	84619	2400
12/2006	84611	51
12/2006	84612	4742
12/2006	84613	3966
12/2006	84614	9345
12/2006	84619	3206
01/2007	84611	175
01/2007	84612	3247
01/2007	84613	3095
01/2007	84614	6817
01/2007	84619	3149
02/2007	84611	578
02/2007	84612	1495
02/2007	84613	2106
02/2007	84614	4268
02/2007	84619	3309
03/2007	84611	259
03/2007	84612	1517
03/2007	84613	2745
03/2007	84614	2462
03/2007	84619	4850
04/2007	84611	547
04/2007	84612	2837
04/2007	84613	3847
04/2007	84614	5531
04/2007	84619	2636
05/2007	84611	3218
05/2007	84612	4484
05/2007	84613	2120
05/2007	84614	1500
05/2007	84619	2724
06/2007	84611	3932
06/2007	84612	1854
06/2007	84613	3597
06/2007	84614	4756
06/2007	84619	2941
07/2007	84611	285
07/2007	84612	3871
07/2007	84613	2975
07/2007	84614	5798
07/2007	84619	5484
08/2007	84611	925
08/2007	84612	3987
08/2007	84613	1539
08/2007	84614	18620
08/2007	84619	5361
09/2007	84611	1239
09/2007	84612	5024
09/2007	84613	1528
09/2007	84614	21479
09/2007	84619	3472
10/2007	84611	1865
10/2007	84612	5546
10/2007	84613	3977
10/2007	84614	15782
10/2007	84619	2975
11/2007	84611	496
11/2007	84612	9708
11/2007	84613	3570
11/2007	84614	16567
11/2007	84619	2432
12/2007	84611	10
12/2007	84612	5302
12/2007	84613	2803
12/2007	84614	6128
12/2007	84619	2003
01/2008	84611	91
01/2008	84612	1991
01/2008	84613	2880
01/2008	84614	3880
01/2008	84619	7912
02/2008	84611	311
02/2008	84612	5527
02/2008	84613	2700
02/2008	84614	2852
02/2008	84619	5129
03/2008	84611	451
03/2008	84612	2262
03/2008	84613	1974
03/2008	84614	1607
03/2008	84619	8819
04/2008	84611	119
04/2008	84612	2348
04/2008	84613	1614
04/2008	84614	3878
04/2008	84619	4443
05/2008	84611	2042
05/2008	84612	2284
05/2008	84613	1634
05/2008	84614	1722
05/2008	84619	4346
06/2008	84611	64
06/2008	84612	1694
06/2008	84613	1252
06/2008	84614	3891
06/2008	84619	3338
07/2008	84611	1224
07/2008	84612	4383
07/2008	84613	1685
07/2008	84614	4200
07/2008	84619	7775
08/2008	84611	1517
08/2008	84612	6350
08/2008	84613	1455
08/2008	84614	12599
08/2008	84619	8766
09/2008	84611	150
09/2008	84612	7048
09/2008	84613	1650
09/2008	84614	13889
09/2008	84619	13671
10/2008	84611	116
10/2008	84612	8403
10/2008	84613	3774
10/2008	84614	16477
10/2008	84619	12088
11/2008	84611	1186
11/2008	84612	12793
11/2008	84613	5677
11/2008	84614	12931
11/2008	84619	2351
12/2008	84611	78
