obdobi	kod	cena
01/1999	65771	834
01/1999	65773	7
02/1999	65771	7
02/1999	65773	3
03/1999	65771	897
03/1999	65773	15
04/1999	65771	59
04/1999	65773	70
05/1999	65771	2261
05/1999	65773	20
06/1999	65771	461
06/1999	65773	22
07/1999	65771	454
07/1999	65773	1442
08/1999	65771	167
08/1999	65773	79
09/1999	65771	312
09/1999	65773	18
10/1999	65771	576
10/1999	65773	19
11/1999	65771	257
11/1999	65773	125
12/1999	65771	3162
12/1999	65773	3
01/2000	65771	26
01/2000	65773	24
02/2000	65771	79
02/2000	65773	7
03/2000	65771	59
03/2000	65773	14
04/2000	65771	85
04/2000	65773	86
05/2000	65771	573
05/2000	65773	6
06/2000	65771	1326
06/2000	65773	209
07/2000	65771	211
07/2000	65773	51
08/2000	65771	43
08/2000	65773	28
09/2000	65771	169
09/2000	65773	715
10/2000	65771	348
10/2000	65773	6
11/2000	65771	518
11/2000	65773	95
12/2000	65771	718
12/2000	65773	26
01/2001	65771	1341
01/2001	65773	16
02/2001	65771	1921
02/2001	65773	15
03/2001	65771	776
03/2001	65773	7
04/2001	65771	301
04/2001	65773	13
05/2001	65771	2334
05/2001	65773	106
06/2001	65771	235
06/2001	65773	111
07/2001	65771	301
07/2001	65773	312
08/2001	65771	1096
08/2001	65773	391
09/2001	65771	906
09/2001	65773	137
10/2001	65771	850
10/2001	65773	26
11/2001	65771	2099
11/2001	65773	184
12/2001	65771	125
12/2001	65773	23
01/2002	65771	901
01/2002	65773	43
02/2002	65771	778
02/2002	65773	10
03/2002	65771	973
03/2002	65772	114
03/2002	65773	23
04/2002	65771	1314
04/2002	65772	2
04/2002	65773	46
05/2002	65771	1141
05/2002	65773	58
06/2002	65771	569
06/2002	65773	23
07/2002	65771	1186
07/2002	65773	100
08/2002	65771	538
08/2002	65773	51
09/2002	65771	754
09/2002	65773	901
10/2002	65771	1547
10/2002	65773	770
11/2002	65771	1747
11/2002	65773	6
12/2002	65771	298
12/2002	65773	63
01/2003	65771	1790
01/2003	65773	16
02/2003	65771	1198
02/2003	65773	67
03/2003	65771	967
03/2003	65772	44
03/2003	65773	311
04/2003	65771	2310
04/2003	65773	74
05/2003	65771	2339
05/2003	65773	385
06/2003	65771	885
06/2003	65773	240
07/2003	65771	621
07/2003	65773	156
08/2003	65771	749
08/2003	65773	895
09/2003	65771	489
09/2003	65773	1097
10/2003	65771	516
10/2003	65773	137
11/2003	65771	476
11/2003	65773	17
12/2003	65771	719
12/2003	65773	77
01/2004	65771	665
01/2004	65773	90
02/2004	65771	458
02/2004	65772	63
02/2004	65773	51
03/2004	65771	1486
03/2004	65773	295
04/2004	65771	1712
04/2004	65772	84
04/2004	65773	198
05/2004	65771	1333
05/2004	65772	1
05/2004	65773	316
06/2004	65771	2084
06/2004	65772	0
06/2004	65773	601
07/2004	65771	988
07/2004	65772	20
07/2004	65773	246
08/2004	65771	3390
08/2004	65772	2
08/2004	65773	283
09/2004	65771	2049
09/2004	65773	33
10/2004	65771	1996
10/2004	65773	507
11/2004	65771	2040
11/2004	65773	568
12/2004	65771	2625
12/2004	65773	201
01/2005	65771	1423
01/2005	65773	307
02/2005	65771	2439
02/2005	65773	221
03/2005	65771	3739
03/2005	65772	55
03/2005	65773	117
04/2005	65771	1320
04/2005	65773	689
05/2005	65771	3598
05/2005	65773	1277
06/2005	65771	1818
06/2005	65773	164
07/2005	65771	4155
07/2005	65773	615
08/2005	65771	8061
08/2005	65773	226
09/2005	65771	4235
09/2005	65773	206
10/2005	65771	4023
10/2005	65772	4
10/2005	65773	782
11/2005	65771	5363
11/2005	65773	482
12/2005	65771	4845
12/2005	65773	106
01/2006	65771	596
01/2006	65773	8
02/2006	65771	2068
02/2006	65772	0
02/2006	65773	150
03/2006	65771	1330
03/2006	65772	56
03/2006	65773	427
04/2006	65771	1489
04/2006	65773	67
05/2006	65771	695
05/2006	65773	171
06/2006	65771	2575
06/2006	65773	101
07/2006	65771	1415
07/2006	65773	187
08/2006	65771	1370
08/2006	65773	821
09/2006	65771	1456
09/2006	65773	229
10/2006	65771	2318
10/2006	65773	1913
11/2006	65771	1980
11/2006	65773	506
12/2006	65771	3114
12/2006	65773	132
01/2007	65771	2828
01/2007	65773	777
02/2007	65771	1870
02/2007	65773	1855
03/2007	65771	2752
03/2007	65773	3992
04/2007	65771	2362
04/2007	65773	1053
05/2007	65771	1650
05/2007	65773	33
06/2007	65771	5167
06/2007	65772	5
06/2007	65773	1008
07/2007	65771	6212
07/2007	65773	385
08/2007	65771	3405
08/2007	65773	505
09/2007	65771	2276
09/2007	65773	530
10/2007	65771	5187
10/2007	65773	1811
11/2007	65771	3254
11/2007	65773	3578
12/2007	65771	3873
12/2007	65773	1751
01/2008	65771	4189
01/2008	65773	3331
02/2008	65771	920
02/2008	65773	2697
03/2008	65771	5627
03/2008	65773	2002
04/2008	65771	7735
04/2008	65772	19
04/2008	65773	1949
05/2008	65771	3931
05/2008	65773	2165
06/2008	65771	5710
06/2008	65773	1004
07/2008	65771	4695
07/2008	65773	841
08/2008	65771	4086
08/2008	65772	50
08/2008	65773	1222
09/2008	65771	4230
09/2008	65773	951
10/2008	65771	4915
10/2008	65773	1249
11/2008	65771	6102
11/2008	65773	232
12/2008	65771	7866
12/2008	65772	12
12/2008	65773	395
01/2009	65771	3617
01/2009	65772	17
01/2009	65773	1385
02/2009	65771	2502
02/2009	65773	573
03/2009	65771	3987
03/2009	65772	1
03/2009	65773	491
04/2009	65771	4873
04/2009	65772	2
04/2009	65773	636
05/2009	65771	3189
05/2009	65773	461
06/2009	65771	3950
06/2009	65772	2
06/2009	65773	392
07/2009	65771	1223
07/2009	65773	778
08/2009	65771	526
08/2009	65773	508
09/2009	65771	1475
09/2009	65773	126
10/2009	65771	2313
10/2009	65773	1396
11/2009	65771	1810
11/2009	65772	16
11/2009	65773	998
12/2009	65771	2114
12/2009	65773	425
01/2010	65771	273
01/2010	65773	378
02/2010	65771	1676
02/2010	65773	689
03/2010	65771	2638
03/2010	65773	1376
04/2010	65771	1557
04/2010	65773	829
05/2010	65771	3051
05/2010	65773	651
06/2010	65771	3332
06/2010	65773	1117
07/2010	65771	3088
07/2010	65773	230
08/2010	65771	2439
08/2010	65772	9
08/2010	65773	425
09/2010	65771	3009
09/2010	65772	1
09/2010	65773	833
10/2010	65771	1116
10/2010	65772	0
10/2010	65773	708
11/2010	65771	2389
11/2010	65772	1
11/2010	65773	601
12/2010	65771	3687
12/2010	65772	1
12/2010	65773	314
01/2011	65771	1995
01/2011	65772	1
01/2011	65773	1774
02/2011	65771	2643
02/2011	65772	1
02/2011	65773	436
03/2011	65771	3100
03/2011	65773	746
04/2011	65771	2195
04/2011	65772	0
04/2011	65773	946
05/2011	65771	823
05/2011	65773	606
06/2011	65771	2335
06/2011	65773	355
07/2011	65771	1507
07/2011	65773	1057
08/2011	65771	2983
08/2011	65773	1045
09/2011	65771	2393
09/2011	65773	472
10/2011	65771	3452
10/2011	65772	0
10/2011	65773	3907
11/2011	65771	4545
11/2011	65773	622
12/2011	65771	3081
12/2011	65772	0
12/2011	65773	773
