obdobi	kod	cena
11/2001	67543	1
03/2006	67543	44
04/2006	67542	271
04/2006	67543	165
10/2006	67543	1246
12/2006	67542	270
12/2006	67543	761
01/2007	67542	477
01/2007	67543	428
04/2007	67542	162
06/2007	67542	2301
07/2007	67542	2299
09/2007	67542	957
10/2007	67542	6131
10/2007	67543	246
11/2007	67542	870
12/2007	67542	1748
01/2008	67542	2644
02/2008	67542	60
03/2008	67542	486
04/2008	67542	4061
09/2008	67542	4744
09/2008	67543	556
10/2008	67542	70
11/2008	67542	842
11/2008	67543	49
12/2008	67542	6310
12/2008	67543	1535
01/2009	67542	2343
01/2009	67543	750
02/2009	67542	176
02/2009	67543	1150
04/2009	67542	214
04/2009	67543	778
06/2009	67542	619
06/2009	67543	418
08/2009	67542	688
08/2009	67543	1285
09/2009	67542	801
09/2009	67543	497
10/2009	67542	924
10/2009	67543	56
11/2009	67543	2
12/2009	67542	349
12/2009	67543	772
01/2010	67542	353
01/2010	67543	1655
02/2010	67542	645
02/2010	67543	697
03/2010	67542	2429
03/2010	67543	514
04/2010	67542	117
04/2010	67543	20
05/2010	67543	32
06/2010	67542	3626
06/2010	67543	1502
07/2010	67542	626
07/2010	67543	38
08/2010	67542	5402
08/2010	67543	485
09/2010	67542	2509
09/2010	67543	50
10/2010	67542	3091
10/2010	67543	9726
11/2010	67542	959
11/2010	67543	1593
12/2010	67542	919
12/2010	67543	1424
01/2011	67542	231
01/2011	67543	57
02/2011	67542	2829
02/2011	67543	1330
03/2011	67542	3507
03/2011	67543	2330
04/2011	67542	1881
04/2011	67543	1037
05/2011	67542	1527
05/2011	67543	40
06/2011	67543	38
07/2011	67542	4895
07/2011	67543	833
08/2011	67542	11
08/2011	67543	128
09/2011	67542	2952
09/2011	67543	55
10/2011	67542	3248
10/2011	67543	41
11/2011	67542	1079
11/2011	67543	2410
12/2011	67542	9361
12/2011	67543	2482
01/2012	67542	10736
01/2012	67543	2519
02/2012	67542	1184
02/2012	67543	2599
03/2012	67542	2101
03/2012	67543	2754
04/2012	67542	1099
04/2012	67543	279
05/2012	67542	420
05/2012	67543	4740
06/2012	67542	1106
06/2012	67543	3803
07/2012	67542	5026
07/2012	67543	2153
08/2012	67542	3920
08/2012	67543	37
09/2012	67542	574
09/2012	67543	773
10/2012	67542	699
10/2012	67543	37
11/2012	67542	4832
11/2012	67543	4929
12/2012	67542	919
12/2012	67543	16
01/2013	67542	1429
01/2013	67543	720
02/2013	67542	770
02/2013	67543	3184
03/2013	67542	5337
03/2013	67543	28
04/2013	67543	173
05/2013	67542	3614
05/2013	67543	3936
06/2013	67542	2604
06/2013	67543	232
07/2013	67542	19
07/2013	67543	45
08/2013	67543	95
09/2013	67542	4416
09/2013	67543	3182
10/2013	67542	1413
10/2013	67543	38
11/2013	67543	38
12/2013	67542	6113
12/2013	67543	3783
01/2014	67542	148
01/2014	67543	3486
02/2014	67542	18
02/2014	67543	30
03/2014	67543	7
04/2014	67542	725
04/2014	67543	563
05/2014	67542	5268
05/2014	67543	1042
07/2014	67542	4657
07/2014	67543	667
08/2014	67542	1942
08/2014	67543	1544
