obdobi	kod	cena
01/1999	84621	46
01/1999	84629	1996
02/1999	84621	305
02/1999	84622	564
02/1999	84629	2840
03/1999	84621	10
03/1999	84629	7064
04/1999	84621	252
04/1999	84622	290
04/1999	84629	2547
05/1999	84629	9186
06/1999	84629	7082
07/1999	84629	6692
08/1999	84621	649
08/1999	84622	1
08/1999	84629	7501
09/1999	84621	716
09/1999	84622	941
09/1999	84629	8843
10/1999	84621	462
10/1999	84629	18480
11/1999	84621	612
11/1999	84629	12021
12/1999	84621	363
12/1999	84629	8015
01/2000	84621	327
01/2000	84629	6981
02/2000	84621	220
02/2000	84622	10
02/2000	84629	6237
03/2000	84629	2243
04/2000	84621	83
04/2000	84629	5409
05/2000	84621	5
05/2000	84622	21
05/2000	84629	7677
06/2000	84621	96
06/2000	84622	51
06/2000	84629	7991
07/2000	84621	75
07/2000	84622	671
07/2000	84629	10372
08/2000	84621	467
08/2000	84629	6779
09/2000	84621	11
09/2000	84622	2
09/2000	84629	5539
10/2000	84621	3772
10/2000	84622	52
10/2000	84629	8035
11/2000	84621	392
11/2000	84622	69
11/2000	84629	12225
12/2000	84621	240
12/2000	84622	46
12/2000	84629	4308
01/2001	84621	89
01/2001	84629	8597
02/2001	84621	4
02/2001	84629	4022
03/2001	84629	4194
04/2001	84622	20
04/2001	84629	10419
05/2001	84629	10652
06/2001	84622	1
06/2001	84629	11073
07/2001	84629	7729
08/2001	84621	371
08/2001	84629	6710
09/2001	84621	348
09/2001	84629	6654
10/2001	84621	1327
10/2001	84629	8658
11/2001	84621	418
11/2001	84629	8568
12/2001	84621	327
12/2001	84629	4140
01/2002	84621	9
01/2002	84622	6
01/2002	84629	3731
02/2002	84621	16
02/2002	84629	5048
03/2002	84621	644
03/2002	84622	27
03/2002	84629	2404
04/2002	84621	6
04/2002	84622	10
04/2002	84629	3168
05/2002	84621	919
05/2002	84629	4092
06/2002	84621	940
06/2002	84622	207
06/2002	84629	2454
07/2002	84621	1874
07/2002	84629	3188
08/2002	84621	1325
08/2002	84629	3943
09/2002	84621	538
09/2002	84629	2424
10/2002	84621	329
10/2002	84622	4
10/2002	84629	5824
11/2002	84621	377
11/2002	84622	172
11/2002	84629	4700
12/2002	84621	59
12/2002	84629	1944
01/2003	84621	45
01/2003	84629	1537
02/2003	84621	87
02/2003	84629	875
03/2003	84621	148
03/2003	84629	551
04/2003	84621	358
04/2003	84629	920
05/2003	84629	1450
06/2003	84622	5
06/2003	84629	1578
07/2003	84622	153
07/2003	84629	1683
08/2003	84621	125
08/2003	84622	103
08/2003	84629	1863
09/2003	84621	70
09/2003	84622	37
09/2003	84629	2669
10/2003	84621	201
10/2003	84629	1441
11/2003	84621	144
11/2003	84622	90
11/2003	84629	1691
12/2003	84621	119
12/2003	84622	115
12/2003	84629	2822
01/2004	84621	89
01/2004	84622	5
01/2004	84629	989
02/2004	84621	33
02/2004	84622	151
02/2004	84629	738
03/2004	84621	6
03/2004	84622	51
03/2004	84629	1322
04/2004	84621	95
04/2004	84629	4496
05/2004	84621	491
05/2004	84622	10
05/2004	84629	1762
06/2004	84621	0
06/2004	84622	9
06/2004	84629	3143
07/2004	84621	14
07/2004	84622	12
07/2004	84629	1217
08/2004	84621	407
08/2004	84622	45
08/2004	84629	3583
09/2004	84621	3139
09/2004	84622	784
09/2004	84629	1780
10/2004	84621	321
10/2004	84622	46
10/2004	84629	2913
11/2004	84621	308
11/2004	84622	326
11/2004	84629	2286
12/2004	84621	140
12/2004	84622	883
12/2004	84629	892
