obdobi	kod	cena
01/1999	73179	36
03/1999	73179	24
04/1999	73179	9
05/1999	73177	45
05/1999	73179	30
06/1999	73179	12
07/1999	73179	14
08/1999	73177	3
08/1999	73179	11
09/1999	73179	14
10/1999	73179	6
11/1999	73177	51
11/1999	73179	41
01/2000	73177	47
01/2000	73179	24
02/2000	73177	2
02/2000	73179	13
03/2000	73177	3
03/2000	73179	29
04/2000	73177	55
04/2000	73179	52
05/2000	73179	26
06/2000	73177	30
07/2000	73177	8
08/2000	73179	14
09/2000	73177	116
09/2000	73179	28
10/2000	73177	38
11/2000	73177	374
11/2000	73179	41
12/2000	73177	106
12/2000	73179	27
01/2001	73177	79
02/2001	73177	228
03/2001	73177	256
04/2001	73177	41
05/2001	73177	139
06/2001	73177	373
07/2001	73177	292
07/2001	73179	394
08/2001	73177	61
09/2001	73177	585
10/2001	73177	191
10/2001	73179	296
11/2001	73177	220
12/2001	73177	570
01/2002	73177	446
02/2002	73177	1303
03/2002	73177	360
05/2002	73177	184
06/2002	73177	483
07/2002	73177	767
07/2002	73179	1
08/2002	73177	175
09/2002	73177	212
09/2002	73179	25
10/2002	73177	668
10/2002	73179	63
11/2002	73177	433
11/2002	73179	123
12/2002	73177	841
01/2003	73177	214
02/2003	73177	131
02/2003	73179	35
03/2003	73177	440
03/2003	73179	36
04/2003	73177	260
04/2003	73179	28
05/2003	73177	704
05/2003	73179	130
06/2003	73177	121
06/2003	73179	57
07/2003	73177	531
07/2003	73179	67
08/2003	73177	418
08/2003	73179	9
09/2003	73177	379
09/2003	73179	155
10/2003	73177	637
11/2003	73177	534
12/2003	73177	398
12/2003	73179	63
01/2004	73177	273
01/2004	73179	13
02/2004	73177	710
02/2004	73179	173
03/2004	73177	601
03/2004	73179	144
04/2004	73177	292
04/2004	73179	77
05/2004	73177	1472
05/2004	73179	211
06/2004	73177	625
06/2004	73179	58
07/2004	73177	742
07/2004	73179	21
08/2004	73177	669
08/2004	73179	142
09/2004	73177	1062
09/2004	73179	102
10/2004	73177	1065
10/2004	73179	185
11/2004	73177	1726
11/2004	73179	10
12/2004	73171	27
12/2004	73177	584
12/2004	73179	52
01/2005	73177	208
01/2005	73179	15
02/2005	73177	436
02/2005	73179	295
03/2005	73177	128
03/2005	73179	52
04/2005	73177	223
04/2005	73179	116
05/2005	73177	229
06/2005	73171	1
06/2005	73177	121
06/2005	73179	211
07/2005	73177	100
07/2005	73179	100
08/2005	73177	8
08/2005	73179	60
09/2005	73177	296
09/2005	73179	55
10/2005	73171	7
10/2005	73177	424
10/2005	73179	156
11/2005	73177	582
11/2005	73179	22
12/2005	73177	789
12/2005	73179	16
01/2006	73177	396
01/2006	73179	86
02/2006	73177	422
02/2006	73179	288
03/2006	73177	579
03/2006	73179	83
04/2006	73177	474
04/2006	73179	32
05/2006	73177	268
05/2006	73179	37
06/2006	73177	483
06/2006	73179	137
07/2006	73177	447
07/2006	73179	69
08/2006	73177	323
08/2006	73179	101
09/2006	73177	187
09/2006	73179	598
10/2006	73177	462
10/2006	73179	77
11/2006	73177	274
11/2006	73179	61
12/2006	73177	370
12/2006	73179	38
01/2007	73177	397
01/2007	73179	85
02/2007	73177	2043
02/2007	73179	72
03/2007	73177	62
03/2007	73179	59
04/2007	73175	344
04/2007	73177	332
04/2007	73179	152
05/2007	73177	2713
05/2007	73179	63
06/2007	73177	378
06/2007	73179	80
07/2007	73177	612
07/2007	73179	25
08/2007	73171	1
08/2007	73177	916
08/2007	73179	73
09/2007	73177	2415
09/2007	73179	109
10/2007	73177	615
10/2007	73179	174
11/2007	73177	869
11/2007	73179	63
12/2007	73171	455
12/2007	73177	767
12/2007	73179	10
01/2008	73171	132
01/2008	73177	931
01/2008	73179	80
02/2008	73177	1337
02/2008	73179	64
03/2008	73175	880
03/2008	73177	353
03/2008	73179	578
04/2008	73177	507
04/2008	73179	61
05/2008	73171	109
05/2008	73177	543
05/2008	73179	62
06/2008	73171	357
06/2008	73175	149
06/2008	73177	631
06/2008	73179	154
07/2008	73177	496
07/2008	73179	228
08/2008	73177	880
08/2008	73179	0
09/2008	73177	1566
09/2008	73179	9
10/2008	73171	471
10/2008	73177	733
10/2008	73179	169
11/2008	73171	186
11/2008	73175	142
11/2008	73177	1613
12/2008	73177	1231
12/2008	73179	133
01/2009	73175	141
01/2009	73177	1065
02/2009	73177	750
03/2009	73177	2480
03/2009	73179	168
04/2009	73177	2303
04/2009	73179	10
05/2009	73173	497
05/2009	73177	613
05/2009	73179	9
06/2009	73171	476
06/2009	73177	1637
07/2009	73175	186
07/2009	73177	1239
07/2009	73179	4
08/2009	73177	2179
09/2009	73177	619
09/2009	73179	2
10/2009	73171	232
10/2009	73177	814
11/2009	73177	933
12/2009	73171	501
12/2009	73177	1264
01/2010	73173	228
01/2010	73177	1909
02/2010	73177	2354
03/2010	73177	863
03/2010	73179	18
04/2010	73177	934
04/2010	73179	17
05/2010	73177	1069
05/2010	73179	17
06/2010	73171	173
06/2010	73177	902
07/2010	73177	3154
07/2010	73179	2
08/2010	73177	3251
09/2010	73177	1690
09/2010	73179	2
10/2010	73173	211
10/2010	73177	3520
10/2010	73179	292
11/2010	73175	3466
11/2010	73177	669
12/2010	73175	3732
12/2010	73177	3850
12/2010	73179	7
01/2011	73171	302
01/2011	73177	1777
01/2011	73179	3
02/2011	73173	193
02/2011	73177	1333
02/2011	73179	1
03/2011	73177	1498
03/2011	73179	18
04/2011	73177	1786
04/2011	73179	464
05/2011	73177	2026
05/2011	73179	8
06/2011	73177	1812
06/2011	73179	2
07/2011	73177	1181
08/2011	73177	3059
08/2011	73179	2
09/2011	73177	2874
09/2011	73179	19
10/2011	73177	2886
10/2011	73179	523
11/2011	73171	402
11/2011	73173	56
11/2011	73177	1407
11/2011	73179	15
12/2011	73177	4538
12/2011	73179	1
01/2012	73177	4096
01/2012	73179	11
02/2012	73171	187
02/2012	73177	2913
02/2012	73179	171
03/2012	73177	520
03/2012	73179	1
04/2012	73177	2767
05/2012	73177	5154
05/2012	73179	1
06/2012	73177	2254
06/2012	73179	40
07/2012	73177	2835
07/2012	73179	1
08/2012	73175	8923
08/2012	73177	3527
08/2012	73179	104
09/2012	73177	2636
09/2012	73179	1
10/2012	73175	9580
10/2012	73177	3820
10/2012	73179	2
11/2012	73177	4976
11/2012	73179	2
12/2012	73177	3357
01/2013	73177	4263
01/2013	73179	54
02/2013	73173	345
02/2013	73177	1100
02/2013	73179	57
03/2013	73177	1774
04/2013	73173	45
04/2013	73177	935
04/2013	73179	80
05/2013	73177	1945
05/2013	73179	2
06/2013	73175	67
06/2013	73177	1228
07/2013	73177	372
07/2013	73179	26
08/2013	73177	1945
08/2013	73179	22
09/2013	73177	731
10/2013	73177	559
10/2013	73179	4
11/2013	73171	0
11/2013	73175	5069
11/2013	73177	1088
12/2013	73177	633
01/2014	73177	1349
02/2014	73177	2249
02/2014	73179	40
03/2014	73171	120
03/2014	73177	577
03/2014	73179	202
04/2014	73177	155
05/2014	73175	72
05/2014	73177	1697
05/2014	73179	23
06/2014	73171	1
06/2014	73177	2101
07/2014	73175	169
07/2014	73177	1157
08/2014	73177	461
