obdobi	kod	cena
01/1999	74291	186
02/1999	74291	281
03/1999	74291	366
04/1999	74291	414
05/1999	74291	43
06/1999	74291	460
07/1999	74291	37
08/1999	74291	649
09/1999	74291	83
10/1999	74291	23
11/1999	74291	724
12/1999	74291	18
02/2000	74291	0
03/2000	74291	193
04/2000	74291	20
05/2000	74291	14
06/2000	74291	9
07/2000	74291	26
08/2000	74291	13
09/2000	74291	5
10/2000	74291	293
12/2000	74291	87
01/2001	74291	302
02/2001	74291	40
03/2001	74291	202
04/2001	74291	45
05/2001	74291	68
06/2001	74291	207
07/2001	74291	63
08/2001	74291	396
09/2001	74291	67
10/2001	74291	34
11/2001	74291	23
12/2001	74291	468
01/2002	74291	6
02/2002	74291	20
03/2002	74291	1184
04/2002	74291	954
05/2002	74291	5
06/2002	74291	896
07/2002	74291	1178
08/2002	74291	140
09/2002	74291	1193
10/2002	74291	1318
11/2002	74291	122
12/2002	74291	70
01/2003	74291	1558
02/2003	74291	22
03/2003	74291	59
04/2003	74291	232
05/2003	74291	22
06/2003	74291	42
07/2003	74291	131
08/2003	74291	182
09/2003	74291	201
10/2003	74291	388
11/2003	74291	226
12/2003	74291	156
01/2004	74291	779
02/2004	74291	708
03/2004	74291	57
04/2004	74291	68
05/2004	74291	128
06/2004	74291	26
07/2004	74291	125
08/2004	74291	20
09/2004	74291	168
10/2004	74291	146
11/2004	74291	153
12/2004	74291	286
01/2005	74291	309
02/2005	74291	27
03/2005	74291	135
04/2005	74291	147
04/2005	74295	2
05/2005	74291	2018
06/2005	74291	187
07/2005	74291	262
08/2005	74291	770
09/2005	74291	57
10/2005	74291	146
11/2005	74291	708
12/2005	74291	272
01/2006	74291	121
02/2006	74291	609
03/2006	74291	231
04/2006	74291	94
05/2006	74291	885
06/2006	74291	661
07/2006	74291	962
07/2006	74295	2
08/2006	74291	68
09/2006	74291	405
10/2006	74291	303
10/2006	74295	6
11/2006	74291	776
12/2006	74291	601
01/2007	74291	431
02/2007	74291	395
03/2007	74291	1441
04/2007	74291	219
05/2007	74291	690
06/2007	74291	457
07/2007	74291	747
08/2007	74291	2044
09/2007	74291	1611
10/2007	74291	485
11/2007	74291	146
12/2007	74291	260
01/2008	74291	1050
02/2008	74291	861
03/2008	74291	972
04/2008	74291	577
04/2008	74295	0
05/2008	74291	1991
05/2008	74295	5
06/2008	74291	1738
06/2008	74295	0
07/2008	74291	536
07/2008	74295	2
08/2008	74291	4401
09/2008	74291	807
09/2008	74295	2
10/2008	74291	6082
11/2008	74291	1642
11/2008	74295	0
12/2008	74291	4821
01/2009	74291	3682
02/2009	74291	711
02/2009	74295	1
03/2009	74291	675
04/2009	74291	981
05/2009	74291	3892
06/2009	74291	2231
06/2009	74295	0
07/2009	74291	1577
08/2009	74291	850
08/2009	74295	0
09/2009	74291	2149
10/2009	74291	1994
11/2009	74291	1345
12/2009	74291	1778
12/2009	74295	1
01/2010	74291	643
02/2010	74291	2858
03/2010	74291	3902
04/2010	74291	3537
05/2010	74291	4563
06/2010	74291	3566
07/2010	74291	1336
07/2010	74295	0
08/2010	74291	3701
08/2010	74295	2
09/2010	74291	2870
09/2010	74295	4
10/2010	74291	4577
10/2010	74295	3
11/2010	74291	2511
12/2010	74291	3744
12/2010	74295	13
01/2011	74291	1531
02/2011	74291	2358
03/2011	74291	2426
03/2011	74295	0
04/2011	74291	2666
05/2011	74291	3243
06/2011	74291	4104
07/2011	74291	2811
08/2011	74291	3756
09/2011	74291	3381
10/2011	74291	2521
11/2011	74291	2030
11/2011	74295	0
12/2011	74291	2802
01/2012	74291	994
02/2012	74291	3585
03/2012	74291	1755
04/2012	74291	4471
05/2012	74291	3526
06/2012	74291	3472
06/2012	74295	18
07/2012	74291	5096
08/2012	74291	4695
09/2012	74291	7392
09/2012	74295	1
10/2012	74291	5608
10/2012	74295	1
11/2012	74291	1198
11/2012	74295	2
12/2012	74291	3687
12/2012	74295	1
01/2013	74291	2422
02/2013	74291	3782
03/2013	74291	4302
03/2013	74295	9
04/2013	74291	3319
04/2013	74295	1
05/2013	74291	2821
06/2013	74291	4899
06/2013	74295	1
07/2013	74291	6481
07/2013	74295	1
08/2013	74291	4366
08/2013	74295	26
09/2013	74291	4414
10/2013	74291	4341
11/2013	74291	5265
11/2013	74295	23
12/2013	74291	2063
12/2013	74295	0
01/2014	74291	5790
01/2014	74295	1
02/2014	74291	4503
03/2014	74291	4515
04/2014	74291	4795
04/2014	74295	0
05/2014	74291	5577
06/2014	74291	3927
06/2014	74295	0
07/2014	74291	8568
07/2014	74295	3
08/2014	74291	2786
08/2014	74295	42
