obdobi	kod	cena
07/1999	66451	0
08/1999	66451	2
09/1999	66451	3
12/1999	66451	1
01/2000	66451	3
02/2000	66451	2
03/2000	66451	1
04/2000	66451	25
05/2000	66451	1
06/2000	66451	0
09/2000	66451	0
10/2000	66451	1
11/2000	66451	1
04/2003	66451	1
09/2003	66451	7
08/2004	66451	11
01/2005	66451	16
03/2005	66451	0
09/2005	66451	819
12/2005	66451	0
01/2006	66451	1251
01/2006	66452	0
02/2006	66451	743
03/2006	66451	141
03/2006	66452	0
04/2006	66451	155
04/2006	66452	0
05/2006	66451	787
06/2006	66451	2
09/2006	66451	136
10/2006	66451	481
12/2006	66451	976
01/2007	66451	353
02/2007	66451	590
03/2007	66451	2
04/2007	66451	2166
05/2007	66451	1439
07/2007	66451	0
08/2007	66451	798
09/2007	66451	459
10/2007	66451	320
11/2007	66451	358
12/2007	66451	965
01/2008	66451	30
02/2008	66451	0
03/2008	66451	100
04/2008	66451	365
05/2008	66451	159
07/2008	66451	131
08/2008	66451	400
09/2008	66451	150
10/2008	66451	858
12/2008	66451	128
01/2009	66451	2301
02/2009	66451	156
03/2009	66451	125
06/2009	66451	265
07/2009	66451	138
08/2009	66451	322
09/2009	66451	986
10/2009	66451	28
11/2009	66451	289
01/2010	66451	1811
02/2010	66451	0
03/2010	66451	493
05/2010	66451	85
06/2010	66451	282
07/2010	66451	106
09/2010	66451	154
10/2010	66451	591
11/2010	66451	199
12/2010	66451	607
02/2011	66451	47
03/2011	66451	0
04/2011	66451	0
06/2011	66451	415
07/2011	66451	169
08/2011	66451	4
09/2011	66451	446
10/2011	66451	215
11/2011	66451	1177
12/2011	66451	231
02/2012	66451	66
03/2012	66451	501
04/2012	66451	23
05/2012	66451	153
06/2012	66451	796
07/2012	66451	2
09/2012	66451	10
10/2012	66451	255
12/2012	66451	238
01/2013	66451	1
02/2013	66451	441
03/2013	66451	16
04/2013	66451	10
05/2013	66451	8
06/2013	66451	28
07/2013	66451	342
08/2013	66451	54
08/2013	66452	210
09/2013	66451	237
10/2013	66451	15
11/2013	66451	4
12/2013	66451	150
12/2013	66453	68
01/2014	66451	1
02/2014	66451	27
03/2014	66451	73
04/2014	66451	0
05/2014	66451	9
06/2014	66451	31
07/2014	66451	63
08/2014	66451	928
08/2014	66453	15
