obdobi	kod	cena
06/1999	29221	113
07/2000	29229	121
01/2001	29229	31
03/2001	29229	1
04/2001	29229	45
09/2001	29229	14
10/2001	29229	46
09/2002	29229	28
07/2003	29221	17
11/2003	29229	51
02/2004	29229	5
03/2004	29229	4
04/2004	29229	2
02/2005	29221	1
11/2006	29221	3
11/2006	29222	30
01/2007	29229	9
03/2007	29229	12
04/2007	29229	4
01/2008	29229	7
12/2008	29229	6
02/2009	29229	3
07/2009	29229	0
10/2010	29229	357
11/2010	29229	13
03/2011	29229	502
10/2011	29229	618
11/2011	29222	15
04/2012	29222	35
09/2012	29229	54
07/2013	29222	331
10/2013	29222	172
10/2013	29229	58
05/2014	29229	30
07/2014	29229	678
