obdobi	kod	cena
08/2005	67245	59
10/2005	67245	20
11/2005	67245	211
12/2005	67245	3
09/2007	67245	36
10/2007	67245	32
11/2007	67245	19
05/2008	67245	26
08/2008	67245	24
10/2008	67245	6
01/2010	67245	3
05/2010	67245	17
10/2010	67245	6
11/2010	67245	16
12/2010	67245	8
01/2011	67245	0
02/2011	67245	24
03/2011	67245	5
04/2011	67245	3
05/2011	67245	8
06/2011	67245	222
08/2011	67245	698
09/2011	67245	271
10/2011	67241	7
11/2011	67245	63
12/2011	67245	194
06/2013	67247	86
08/2013	67245	0
09/2013	67245	0
10/2013	67245	0
11/2013	67247	2
07/2014	67245	0
08/2014	67245	0
