obdobi	kod	cena
01/1999	03416	1003
03/1999	03411	25
04/1999	03411	18
04/1999	03416	1178
06/1999	03411	12
10/1999	03411	2
07/2000	03411	8
08/2000	03411	20
09/2000	03411	15
03/2001	03411	83
04/2001	03411	91
05/2001	03411	52
03/2002	03411	164
04/2002	03411	20
11/2002	03411	85
03/2003	03411	176
04/2003	03411	157
06/2003	03411	65
09/2003	03411	76
05/2004	03411	63
10/2004	03411	55
04/2005	03411	124
01/2006	03411	55
04/2006	03411	54
05/2006	03411	109
06/2006	03411	89
08/2006	03411	74
09/2006	03411	69
10/2006	03411	52
11/2006	03411	140
12/2006	03411	120
01/2007	03411	85
02/2007	03411	178
03/2007	03411	98
04/2007	03411	57
05/2007	03411	46
06/2007	03411	34
07/2007	03411	55
08/2007	03411	49
09/2007	03411	76
10/2007	03411	129
11/2007	03411	26
11/2007	03416	448
12/2007	03411	75
12/2007	03415	262
01/2008	03411	40
02/2008	03411	65
03/2008	03411	74
04/2008	03411	59
05/2008	03411	98
08/2008	03411	5
09/2008	03411	74
10/2008	03411	31
11/2008	03411	15
12/2008	03411	15
01/2009	03411	30
02/2009	03411	51
03/2009	03411	42
05/2009	03411	72
05/2009	03416	805
06/2009	03411	48
08/2009	03411	66
09/2009	03411	44
10/2009	03411	52
11/2009	03411	41
12/2009	03411	113
01/2010	03411	28
02/2010	03411	71
04/2010	03411	26
04/2010	03418	1
05/2010	03411	74
08/2010	03411	37
09/2010	03411	18
11/2010	03411	7
12/2010	03411	33
01/2011	03411	32
02/2011	03411	3
04/2011	03414	65
05/2011	03414	119
06/2011	03414	72
07/2011	03411	11
09/2011	03411	12
09/2011	03414	1
10/2011	03411	99
11/2011	03411	4
02/2012	03411	19
04/2012	03411	3
04/2012	03414	54
05/2012	03411	16
05/2012	03418	152
06/2012	03411	7
07/2012	03411	9
09/2012	03411	8
11/2012	03411	41
01/2013	03411	21
03/2013	03414	120
04/2013	03414	101
05/2013	03411	36
05/2013	03414	136
09/2013	03411	37
10/2013	03415	58
11/2013	03411	35
11/2013	03415	39
02/2014	03411	65
04/2014	03411	58
