obdobi	kod	cena
07/2002	3211	55
10/2002	3211	56
11/2002	3211	20
02/2003	3211	34
03/2003	3211	34
04/2003	3211	38
06/2003	3211	50
08/2003	3211	4
09/2003	3211	39
11/2003	3211	35
12/2003	3211	53
01/2004	3211	5
02/2004	3211	57
04/2004	3211	525
05/2004	3211	65
06/2004	3211	45
07/2004	3211	70
08/2004	3211	66
09/2004	3211	14
09/2004	3212	1672
10/2004	3211	34
10/2004	3212	551
11/2004	3211	67
12/2004	3211	111
01/2005	3211	109
02/2005	3211	142
03/2005	3211	225
04/2005	3211	665
05/2005	3211	21
06/2005	3211	228
07/2005	3211	22
08/2005	3211	229
09/2005	3211	44
10/2005	3211	158
01/2006	3211	190
02/2006	3211	2608
03/2006	3211	1660
04/2006	3211	4680
05/2006	3211	2474
06/2006	3211	1476
07/2006	3211	828
08/2006	3211	3542
09/2006	3211	3844
10/2006	3211	3452
11/2006	3211	6350
12/2006	3211	2520
01/2007	3211	3058
02/2007	3211	5006
03/2007	3211	6884
04/2007	3211	2358
05/2007	3211	2764
06/2007	3211	936
07/2007	3211	2588
08/2007	3211	7844
10/2007	3211	2858
04/2008	3211	836
11/2008	3211	2622
04/2009	3211	1910
05/2009	3212	8
08/2009	3211	1694
11/2009	3211	1354
01/2010	3211	1062
02/2010	3211	1490
03/2010	3211	606
04/2010	3211	1220
03/2011	3211	702
