obdobi	kod	cena
01/1999	89521	3117
01/1999	89523	191
02/1999	89521	4181
02/1999	89522	5
02/1999	89523	722
03/1999	89521	4273
03/1999	89523	1150
04/1999	89521	5627
04/1999	89523	690
05/1999	89521	2797
05/1999	89523	750
06/1999	89521	3264
06/1999	89522	33
06/1999	89523	705
07/1999	89521	8092
07/1999	89522	13
07/1999	89523	534
08/1999	89521	2685
08/1999	89522	8
08/1999	89523	1624
09/1999	89521	9131
09/1999	89523	1170
10/1999	89521	6401
10/1999	89522	31
10/1999	89523	610
11/1999	89521	7122
11/1999	89522	5
11/1999	89523	3704
12/1999	89521	4004
12/1999	89523	1234
01/2000	89521	7009
01/2000	89523	721
02/2000	89521	4151
02/2000	89522	0
02/2000	89523	2784
03/2000	89521	4918
03/2000	89522	4
03/2000	89523	2851
04/2000	89521	2594
04/2000	89523	664
05/2000	89521	5274
05/2000	89523	946
06/2000	89521	4341
06/2000	89523	1100
07/2000	89521	9974
07/2000	89523	2097
08/2000	89521	5352
08/2000	89522	1
08/2000	89523	1276
09/2000	89521	5816
09/2000	89523	1281
10/2000	89521	11088
10/2000	89523	1139
11/2000	89521	5269
11/2000	89523	509
12/2000	89521	9614
12/2000	89522	7
12/2000	89523	1510
01/2001	89521	8369
01/2001	89523	1016
02/2001	89521	4635
02/2001	89523	2627
03/2001	89521	4663
03/2001	89523	646
04/2001	89521	6664
04/2001	89523	942
05/2001	89521	9322
05/2001	89522	18
05/2001	89523	5305
06/2001	89521	7779
06/2001	89523	7491
07/2001	89521	11103
07/2001	89522	23
07/2001	89523	5157
08/2001	89521	7060
08/2001	89522	147
08/2001	89523	5514
09/2001	89521	8106
09/2001	89523	1370
10/2001	89521	7589
10/2001	89523	1491
11/2001	89521	9040
11/2001	89522	6
11/2001	89523	409
12/2001	89521	9267
12/2001	89523	1344
01/2002	89521	6554
01/2002	89522	286
01/2002	89523	3988
02/2002	89521	3817
02/2002	89522	25
02/2002	89523	790
03/2002	89521	3655
03/2002	89522	97
03/2002	89523	1677
04/2002	89521	5352
04/2002	89522	103
04/2002	89523	7620
05/2002	89521	7738
05/2002	89522	112
05/2002	89523	2630
06/2002	89521	7205
06/2002	89522	83
06/2002	89523	4784
07/2002	89521	7225
07/2002	89522	657
07/2002	89523	4403
08/2002	89521	13878
08/2002	89523	3793
09/2002	89521	7646
09/2002	89523	906
10/2002	89521	6244
10/2002	89523	1339
11/2002	89521	13150
11/2002	89523	1547
12/2002	89521	9942
12/2002	89523	1475
01/2003	89521	6619
01/2003	89523	3722
