obdobi	kod	cena
05/1999	6593	37
09/2000	6593	5
11/2001	6593	24
01/2002	6593	15
02/2002	6593	3
03/2002	6593	18
04/2002	6593	12
11/2002	6593	3
01/2003	6593	73
10/2004	6593	16
01/2005	6593	16
03/2005	6593	1
04/2005	6593	28
05/2005	6593	45
06/2005	6593	56
07/2005	6593	16
08/2005	6593	10
09/2005	6593	3
11/2005	6593	1135
06/2006	6593	6
07/2006	6593	7
08/2006	6593	2
11/2006	6593	1209
01/2007	6593	16
05/2007	6593	9
07/2007	6593	35
08/2007	6593	62
12/2007	6593	427
05/2008	6593	16
10/2008	6593	10
01/2009	6593	86
02/2009	6593	70
03/2009	6593	445
04/2009	6593	502
05/2009	6593	206
06/2009	6593	504
07/2009	6593	404
08/2009	6593	13
10/2009	6593	287
11/2009	6593	28
02/2010	6593	3
03/2010	6593	61
04/2010	6593	1
05/2010	6593	33
06/2010	6593	59
07/2010	6593	30
08/2010	6593	115
09/2010	6593	0
10/2010	6593	0
05/2011	6593	0
12/2011	6593	2
04/2012	6593	47
05/2012	6593	21
06/2012	6593	17
07/2012	6593	24
08/2012	6593	8
10/2012	6593	0
11/2012	6593	2
12/2012	6593	187
01/2013	6593	17
